month_year,bank_name,role_type,total_volume_mn,approved_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,total_decline_pct
2025-09,Telangana Grameena Bank,Remitter,39.87,35.19,88.26,2.44,9.3,11.74
2025-09,ESAF Small Finance Bank Ltd,Remitter,34.03,32.6,95.8,14,4.06,18.06
2025-09,ICICI Bank Credit Card,Remitter,32.88,31.54,95.93,5,4.02,9.02
2025-09,Andhra Pragathi Grameena Bank,Remitter,31.46,26.2,83.27,3.22,13.51,16.73
2025-09,Karnataka Gramin Bank,Remitter,31.17,25.88,83.04,5.85,11.11,16.96
2025-09,Maharashtra Gramin Bank,Remitter,30.47,25.35,83.19,3.12,13.69,16.81
2025-09,DBS Bank India Limited,Remitter,30.33,28.31,93.33,7,6.61,13.61
2025-09,RBL Bank Ltd.,Remitter,29.74,27.57,92.7,53,6.77,59.77
2025-09,Saraswat Co-operative Bank,Remitter,29.27,27.75,94.81,51,4.68,55.68
2024-04,Yes Bank Ltd,Beneficiary,5076.4,5074.88,99.97,0.01,0.02,0.03
2024-04,State Bank Of India,Beneficiary,1512.29,1497.32,99.01,0.89,0.11,1
2024-04,Axis Bank Ltd.,Beneficiary,1248.35,1247.35,99.92,0,0.08,0.08
2024-04,HDFC BANK LTD,Beneficiary,625.05,617.17,98.74,0.07,1.19,1.26
2024-04,ICICI Bank,Beneficiary,606.73,604.18,99.58,0.02,0.4,0.42
2024-04,Bank of Baroda,Beneficiary,376.04,370.44,98.51,0.49,1.01,1.5
2024-04,Federal Bank,Beneficiary,373.7,372.73,99.74,0.03,0.23,0.26
2024-04,Union Bank of India,Beneficiary,346.48,339.52,97.99,1.88,0.13,2.01
2024-04,Punjab National Bank,Beneficiary,311.53,307.23,98.62,0.99,0.39,1.38
2024-04,Canara Bank,Beneficiary,297.27,291.83,98.17,0.59,1.24,1.83
2024-04,Kotak Mahindra Bank,Beneficiary,283.22,277.05,97.82,1.05,1.13,2.18
2024-04,Airtel Payments Bank,Beneficiary,253.57,251.52,99.19,0.58,0.23,0.81
2024-04,Indian Bank,Beneficiary,220.9,218.62,98.97,0.11,0.91,1.02
2024-04,Bank of India,Beneficiary,197.52,195.07,98.76,0.84,0.4,1.24
2024-04,INDUSIND BANK,Beneficiary,124.15,122.34,98.54,0.64,0.83,1.47
2024-04,India Post Payment Bank,Beneficiary,111.72,109.53,98.04,0.65,1.3,1.95
2024-04,Central Bank Of India,Beneficiary,92.14,90.21,97.91,1.73,0.36,2.09
2024-04,Indian Overseas Bank,Beneficiary,87.08,85.55,98.24,1.31,0.45,1.76
2024-04,UCO Bank,Beneficiary,84.09,82.82,98.49,0.81,0.7,1.51
2024-04,Fino Payments Bank Limited,Beneficiary,65.46,62.94,96.15,0.66,3.18,3.84
2024-04,IDBI Bank Limited,Beneficiary,65.04,64.15,98.63,0.93,0.44,1.37
2024-04,Bank of Maharashtra,Beneficiary,60.58,59.76,98.65,1.16,0.19,1.35
2024-04,RBL Bank Limited,Beneficiary,52.02,50.9,97.84,0.15,2.01,2.16
2024-04,Karnataka Bank,Beneficiary,46.09,45.12,97.89,0.88,1.23,2.11
2024-04,IDFC FIRST Bank,Beneficiary,35.26,34.77,98.6,0.11,1.28,1.39
2024-04,Karur Vysya Bank,Beneficiary,34.16,33.58,98.29,0.52,1.19,1.71
2024-04,Bandhan Bank,Beneficiary,33.71,32.99,97.87,1.85,0.28,2.13
2024-04,South Indian Bank,Beneficiary,32.2,31.68,98.4,0.11,1.49,1.6
2024-04,AU small Finance Bank,Beneficiary,28.54,27.46,96.21,0.73,3.06,3.79
2024-04,Jammu and Kashmir Bank,Beneficiary,27.28,27.03,99.07,0.28,0.66,0.94
2024-04,Tamilnad Mercantile Bank,Beneficiary,23.83,23.68,99.39,0.51,0.1,0.61
2024-04,Tri O Tech Solutions Private Limited,Beneficiary,23.07,22,95.36,0.15,4.5,4.65
2024-04,Ujjivan Small Finance Bank,Beneficiary,21.39,21.16,98.93,0.15,0.92,1.07
2024-04,City Union Bank,Beneficiary,20.6,20.18,97.95,0.24,1.82,2.06
2024-04,Kerala Gramin Bank,Beneficiary,14.82,14.66,98.92,0.77,0.3,1.07
2024-04,Punjab and Sind Bank,Beneficiary,14.56,13.5,92.73,6.48,0.79,7.27
2024-04,Equitas Small Finance Bank,Beneficiary,14.05,13.8,98.23,0.27,1.5,1.77
2024-04,Andhra Pradesh Grameena Vikas Bank,Beneficiary,13.65,13.49,98.85,0.59,0.56,1.15
2024-04,Pragathi Krishna Gramin Bank,Beneficiary,13.14,12.82,97.54,2.07,0.4,2.47
2024-04,Jio Payments Bank,Beneficiary,13.01,12.85,98.77,0.86,0.37,1.23
2024-04,Maharashtra Gramin Bank,Beneficiary,11.84,11.55,97.53,2.14,0.33,2.47
2024-04,DBS Bank India Limited,Beneficiary,11.43,11.12,97.26,0.95,1.79,2.74
2024-04,Rajasthan Marudhara Gramin Bank,Beneficiary,11.34,11.28,99.43,0.19,0.38,0.57
2024-04,Baroda UP Gramin Bank,Beneficiary,11.01,9.7,88.1,11.26,0.65,11.91
2024-04,Fincare Small Finance Bank Ltd,Beneficiary,10.5,10.1,96.19,0.53,3.29,3.82
2024-04,ESAF Small Finance Bank Ltd.,Beneficiary,10.43,10.4,99.68,0.19,0.13,0.32
2024-04,Citi Bank,Beneficiary,9.88,9.86,99.81,0.19,0,0.19
2024-04,Andhra Pragathi Grameena Bank,Beneficiary,9.29,8.87,95.43,3.4,1.17,4.57
2024-04,Sarva Haryana Gramin Bank,Beneficiary,7.88,7.8,99,0.62,0.38,1
2024-04,Saraswat Bank,Beneficiary,7.64,7.41,96.99,0.62,2.39,3.01
2025-04,Yes Bank Ltd.,Beneficiary,7312.77,73.12,0.9999,0,0.0001,0.0001
2025-04,Axis Bank Ltd.,Beneficiary,1822.48,18.22,0.9995,0,0.0005,0.0005
2025-04,State Bank of India,Beneficiary,1767.09,17.54,0.9926,0.0064,0.001,0.0074
2025-04,HDFC Bank Ltd.,Beneficiary,857.29,8.5,0.9917,0.0002,0.0081,0.0083
2025-04,ICICI Bank Ltd.,Beneficiary,565.73,5.64,0.9964,0.0012,0.0024,0.0036
2025-04,Bank of Baroda,Beneficiary,474.07,4.74,0.999,0.0003,0.0007,0.001
2025-04,Union Bank of India,Beneficiary,434.62,4.32,0.9943,0.0047,0.001,0.0057
2025-04,Airtel Payments Bank Limited,Beneficiary,414.65,4.1,0.9877,0.0026,0.0097,0.0123
2025-04,Punjab National Bank,Beneficiary,407.55,4.05,0.9928,0.0039,0.0034,0.0073
2025-04,Canara Bank,Beneficiary,404.64,4.03,0.9967,0.0019,0.0014,0.0033
2025-04,Federal Bank Ltd.,Beneficiary,386.02,3.85,0.9972,0.0009,0.0019,0.0028
2025-04,Kotak Mahindra Bank,Beneficiary,345.82,3.42,0.9892,0.0004,0.0104,0.0108
2025-04,Indian Bank,Beneficiary,264.85,2.64,0.9959,0.0008,0.0032,0.004
2025-04,Bank Of India,Beneficiary,243.98,2.39,0.9789,0.0097,0.0114,0.0211
2025-04,India Post Payments Bank Limited,Beneficiary,241.01,2.36,0.9774,0.0098,0.0129,0.0227
2025-04,Indusind Bank Ltd.,Beneficiary,177.35,1.76,0.9948,0.002,0.0033,0.0053
2025-04,Indian Overseas Bank,Beneficiary,140.85,1.4,0.9931,0.0013,0.0056,0.0069
2025-04,Central Bank of India,Beneficiary,117.91,1.17,0.9885,0.0065,0.005,0.0115
2025-04,UCO Bank,Beneficiary,105.71,1.05,0.99,0.0039,0.0061,0.01
2025-04,IDBI Bank Ltd.,Beneficiary,98.27,0.98,0.9962,0.0013,0.0025,0.0038
2025-04,Fino Payments Bank Ltd.,Beneficiary,98,0.94,0.9603,0.0037,0.0361,0.0398
2025-04,Bank of Maharashtra,Beneficiary,89.1,0.89,0.9944,0.0013,0.0043,0.0056
2025-04,RBL Bank Ltd.,Beneficiary,85.03,0.85,0.9977,0.0015,0.0008,0.0023
2025-04,Karnataka Bank,Beneficiary,68.1,0.67,0.981,0.0154,0.0036,0.019
2025-04,Unity Small Finance Bank Limited,Beneficiary,56.73,0.57,0.9998,0.0001,0.0001,0.0002
2025-04,One Mobikwik Systems Limited,Beneficiary,51.12,0.51,0.9996,0.0004,0,0.0004
2025-04,The Jammu & Kashmir Bank Limited,Beneficiary,51.05,0.51,0.9941,0.0021,0.0037,0.0058
2025-04,Bandhan Bank limited,Beneficiary,47.15,0.47,0.9866,0.0083,0.0052,0.0135
2025-04,IDFC Bank Ltd.,Beneficiary,45.76,0.45,0.9854,0.001,0.0137,0.0147
2025-04,Tri O Tech Solutions Private Limited,Beneficiary,45.31,0.45,0.9909,0,0.0091,0.0091
2025-04,NSDL Payments Bank Limited,Beneficiary,45.21,0.45,0.9928,0.0037,0.0035,0.0072
2025-04,Karur Vysya Bank,Beneficiary,42.11,0.42,0.9945,0.003,0.0025,0.0055
2025-04,The South Indian Bank Limited,Beneficiary,40.6,0.41,0.9981,0.0003,0.0016,0.0019
2025-04,Tamilnad Mercantile Bank Limited,Beneficiary,37.32,0.37,0.9973,0.0019,0.0008,0.0027
2025-04,AU Small Finance Bank,Beneficiary,32.9,0.33,0.9922,0.0025,0.0053,0.0078
2025-04,City Union Bank,Beneficiary,30.69,0.3,0.9866,0.0034,0.0101,0.0135
2025-04,JIO Payments Bank Ltd,Beneficiary,28.39,0.28,0.9922,0.0031,0.0048,0.0079
2025-04,Punjab and Sind Bank,Beneficiary,25.15,0.24,0.9648,0.0096,0.0256,0.0352
2025-04,Ujjivan Small Finance Bank Limited,Beneficiary,24.91,0.25,0.9907,0.0069,0.0024,0.0093
2025-04,Kerala Gramin Bank,Beneficiary,23.54,0.23,0.9846,0.0131,0.0023,0.0154
2025-04,Baroda U.P. Bank,Beneficiary,20.22,0.2,0.9886,0.0087,0.0026,0.0113
2025-04,Suryoday Small Finance Bank Limited,Beneficiary,19.78,0.19,0.9843,0.004,0.0118,0.0158
2025-04,Citi Bank,Beneficiary,18.28,0.18,0.9949,0.0017,0.0033,0.005
2025-04,Telangana Grameena Bank,Beneficiary,16.35,0.16,0.9883,0.0069,0.0048,0.0117
2025-04,Karnataka Gramin Bank,Beneficiary,15.41,0.15,0.9707,0.0269,0.0024,0.0293
2025-04,Maharashtra Gramin Bank,Beneficiary,14.94,0.15,0.9795,0.0194,0.0011,0.0205
2025-04,Equitas Small Finance Bank,Beneficiary,13.79,0.13,0.9744,0.0066,0.0189,0.0255
2025-04,ESAF Small Finance Bank Ltd,Beneficiary,13.73,0.14,0.9953,0.0017,0.003,0.0047
2025-04,Andhra Pragathi Grameena Bank,Beneficiary,13.36,0.13,0.9459,0.0476,0.0065,0.0541
2025-04,Rajasthan Marudhara Gramin Bank,Beneficiary,12.86,0.12,0.9674,0.0029,0.0297,0.0326
2026-04,Yes Bank Ltd.,Beneficiary,9176.6,9175.68,99.99,0,0.01,0.01
2026-04,Axis Bank Ltd.,Beneficiary,2351.68,2349.09,99.89,0,0.11,0.11
2026-04,State Bank Of India,Beneficiary,2212.43,2204.91,99.66,0.07,0.28,0.35
2026-04,Hdfc Bank Ltd.,Beneficiary,1061.72,1055.03,99.37,0.02,0.61,0.63
2026-04,Bank Of Baroda,Beneficiary,611.46,608.22,99.47,0.08,0.45,0.53
2026-04,Union Bank Of India,Beneficiary,537.18,536.43,99.86,0.03,0.11,0.14
2026-04,Punjab National Bank,Beneficiary,530.67,528.07,99.51,0.21,0.28,0.49
2026-04,Canara Bank,Beneficiary,518.33,516.46,99.64,0.21,0.14,0.35
2026-04,Airtel Payments Bank Limited,Beneficiary,514.25,485.45,94.4,0.24,5.36,5.6
2026-04,Kotak Mahindra Bank,Beneficiary,454.02,451.66,99.48,0,0.52,0.52
2026-04,Icici Bank Ltd.,Beneficiary,436.88,434.91,99.55,0.02,0.43,0.45
2026-04,Federal Bank Ltd.,Beneficiary,387.57,386.83,99.81,0.01,0.18,0.19
2026-04,India Post Payments Bank Limited,Beneficiary,372.26,367.9,98.83,0.49,0.68,1.17
2026-04,Indian Bank,Beneficiary,325.72,325.2,99.84,0.06,0.1,0.16
2026-04,Bank Of India,Beneficiary,297.72,294.98,99.08,0.01,0.91,0.92
2026-04,Indusind Bank Ltd.,Beneficiary,197.81,194.98,98.57,0.07,1.36,1.43
2026-04,Unity Small Finance Bank Limited,Beneficiary,183.75,182.78,99.47,0.51,0.02,0.53
2026-04,Central Bank Of India,Beneficiary,174.56,172.29,98.7,0.86,0.44,1.3
2026-04,Indian Overseas Bank,Beneficiary,168.04,167.25,99.53,0.16,0.31,0.47
2026-04,Uco Bank,Beneficiary,132.74,131.89,99.36,0.21,0.43,0.64
2026-04,Nsdl Payments Bank Limited,Beneficiary,117.56,115.31,98.09,1.06,0.84,1.9
2026-04,Bank Of Maharashtra,Beneficiary,91.58,89.58,97.82,0.24,1.94,2.18
2026-04,Idbi Bank Ltd.,Beneficiary,85.79,85.24,99.36,0.17,0.47,0.64
2026-04,Jio Payments Bank Ltd,Beneficiary,83.96,83.04,98.91,0.23,0.86,1.09
2026-04,Tri O Tech Solutions Private Limited,Beneficiary,80.01,79.35,99.17,0.35,0.48,0.83
2026-04,Fino Payments Bank Ltd.,Beneficiary,78.2,75.17,96.12,0.72,3.16,3.88
2026-04,Karnataka Bank,Beneficiary,64.69,64.48,99.68,0.06,0.26,0.32
2026-04,The Jammu & Kashmir Bank Limited,Beneficiary,62.47,61.94,99.15,0.05,0.8,0.85
2026-04,Bandhan Bank Limited,Beneficiary,60.31,59.98,99.46,0.32,0.21,0.53
2026-04,Idfc Bank Ltd.,Beneficiary,58.42,57.7,98.77,0.05,1.18,1.23
2026-04,One Mobikwik Systems Limited,Beneficiary,58.06,57.94,99.79,0.2,0.01,0.21
2026-04,Karur Vysya Bank,Beneficiary,55.07,54.89,99.68,0.17,0.15,0.32
2026-04,The South Indian Bank Limited,Beneficiary,49.43,49.33,99.8,0.07,0.13,0.2
2026-04,Rbl Bank Ltd.,Beneficiary,49.02,48.84,99.64,0.24,0.12,0.36
2026-04,Baroda U.P. Bank,Beneficiary,44.67,43.6,97.61,2.12,0.27,2.39
2026-04,Suryoday Small Finance Bank Limited,Beneficiary,40.28,39.65,98.44,0.1,1.46,1.56
2026-04,Tamilnad Mercantile Bank Limited,Beneficiary,39.69,39.21,98.78,0.35,0.86,1.21
2026-04,Au Small Finance Bank,Beneficiary,38.85,38.04,97.92,0.66,1.42,2.08
2026-04,Slice Small Finance Bank Limited,Beneficiary,35.78,33.28,93.01,0.37,6.62,6.99
2026-04,City Union Bank,Beneficiary,31.12,30.86,99.17,0.28,0.55,0.83
2026-04,Kerala Gramin Bank,Beneficiary,31.06,30.95,99.64,0.24,0.12,0.36
2026-04,Punjab And Sind Bank,Beneficiary,29.02,28.76,99.12,0.22,0.66,0.88
2026-04,Ujjivan Small Finance Bank Limited,Beneficiary,28.89,28.66,99.19,0.61,0.19,0.8
2026-04,Karnataka Gramin Bank,Beneficiary,27.31,26.69,97.74,1.77,0.5,2.27
2026-04,Rajasthan Marudhara Gramin Bank,Beneficiary,25.72,25.23,98.08,1.44,0.48,1.92
2026-04,Chaitanya Godavari Grameena Bank,Beneficiary,24.07,23.76,98.72,0.7,0.58,1.28
2026-04,Telangana Grameena Bank,Beneficiary,22.94,22.79,99.36,0.38,0.27,0.65
2026-04,Citibank Corporate,Beneficiary,21.62,21.45,99.2,0.29,0.51,0.8
2026-04,Maharashtra Gramin Bank,Beneficiary,18.79,18.63,99.17,0.76,0.07,0.83
2026-04,Esaf Small Finance Bank Ltd,Beneficiary,16.37,16.14,98.58,1.27,0.15,1.42
2024-08,Yes Bank Ltd.,Beneficiary,6021,6020.4,99.99,0,0.01,0.01
2024-08,State Bank Of India,Beneficiary,1562.83,1558.61,99.73,0.15,0.11,0.26
2024-08,Axis bank Ltd.,Beneficiary,1437.88,1436.87,99.93,0,0.07,0.07
2024-08,HDFC Bank Ltd.,Beneficiary,729.74,723.1,99.09,0.05,0.86,0.91
2024-08,ICICI Bank Ltd.,Beneficiary,605.83,601.59,99.3,0.06,0.64,0.7
2024-08,Bank of Baroda,Beneficiary,430.6,428.66,99.55,0.35,0.1,0.45
2024-08,Federal Bank Ltd.,Beneficiary,411.62,410.59,99.75,0.01,0.24,0.25
2024-08,Union Bank Of India,Beneficiary,379.29,377.2,99.45,0.43,0.11,0.54
2024-08,Canara Bank,Beneficiary,364.14,359.01,98.59,0.62,0.79,1.41
2024-08,Punjab national Bank,Beneficiary,336.13,335.12,99.7,0.02,0.29,0.31
2024-08,Kotak Mahindra Bank Ltd,Beneficiary,292.43,291.32,99.62,0.1,0.28,0.38
2024-08,Airtel Payments Bank Ltd,Beneficiary,285.48,284.37,99.61,0.09,0.3,0.39
2024-08,Indian Bank,Beneficiary,235.76,233.4,99,0.07,0.94,1.01
2024-08,Bank Of India,Beneficiary,207.96,205.28,98.71,0.45,0.84,1.29
2024-08,India Post Payments Bank Ltd,Beneficiary,156.65,155.32,99.15,0.55,0.3,0.85
2024-08,Indusind Bank Ltd.,Beneficiary,146.14,145.12,99.3,0.28,0.42,0.7
2024-08,Central Bank of India,Beneficiary,109.19,104.88,96.05,0.28,3.66,3.94
2024-08,Indian Overseas Bank,Beneficiary,107.88,104.49,96.86,1.3,1.84,3.14
2024-08,UCO Bank,Beneficiary,90.38,89.76,99.31,0.12,0.57,0.69
2024-08,Fino Payments Bank Ltd.,Beneficiary,85.69,82.25,95.99,0.44,3.57,4.01
2024-08,IDBI Bank Ltd.,Beneficiary,70.75,70.42,99.54,0.13,0.33,0.46
2024-08,Bank of Maharashtra,Beneficiary,67.17,66.71,99.31,0.34,0.34,0.68
2024-08,RBL Bank Ltd.,Beneficiary,60.49,60.05,99.27,0.32,0.42,0.74
2024-08,Karnataka Bank Ltd,Beneficiary,52.41,52.02,99.26,0.19,0.54,0.73
2024-08,Karur Vysya Bank,Beneficiary,46.99,46.05,98,0.77,1.23,2
2024-08,One Mobikwik Systems Pvt - Ltd,Beneficiary,45.37,45.35,99.95,0.02,0.03,0.05
2024-08,IDFC First Bank Ltd,Beneficiary,39.12,38.6,98.68,0.12,1.2,1.32
2024-08,South Indian Bank,Beneficiary,38.46,38.11,99.08,0.04,0.87,0.91
2024-08,Bandhan Bank Ltd.,Beneficiary,38,37.45,98.56,1.04,0.39,1.43
2024-08,Jammu and Kashmir Bank,Beneficiary,37.39,37.1,99.23,0.53,0.25,0.78
2024-08,AU small Finance Bank,Beneficiary,36.23,35.8,98.8,0.02,1.18,1.2
2024-08,Tamilnad Mercantile Bank,Beneficiary,28.01,27.86,99.48,0.43,0.09,0.52
2024-08,Tri O Tech Solutions Private Ltd.,Beneficiary,27.57,26.54,96.28,0.02,3.7,3.72
2024-08,City Union Bank,Beneficiary,23.98,23.45,97.8,0.5,1.7,2.2
2024-08,Ujjivan Small Finance Bank,Beneficiary,22.97,22.72,98.91,0.32,0.77,1.09
2024-08,Punjab and Sind Bank,Beneficiary,20.54,20.25,98.57,0.37,1.06,1.43
2024-08,KERALA GRAMIN BANK,Beneficiary,18.28,17.78,97.28,1.89,0.83,2.72
2024-08,CITI Bank,Beneficiary,17.18,16.95,98.67,0.11,1.22,1.33
2024-08,JIO PAYMENTS BANK LTD,Beneficiary,14.7,14.44,98.2,0.94,0.85,1.79
2024-08,Karnataka Gramin Bank (Erstwhile Pragathi Krishna Gramin Bank),Beneficiary,13.94,13.22,94.83,4.26,0.91,5.17
2024-08,Equitas Small Finance Bank Ltd,Beneficiary,13.8,13.48,97.69,0.34,1.97,2.31
2024-08,Andhra Pradesh Grameena Vikas Bank,Beneficiary,12.97,12.79,98.64,0.95,0.41,1.36
2024-08,Baroda Uttar Pradesh Gramin Bank,Beneficiary,12.43,12.12,97.54,2.13,0.33,2.46
2024-08,ESAF Small Finance Bank Ltd.,Beneficiary,11.85,11.7,98.74,0.2,1.06,1.26
2024-08,Maharashtra Gramin Bank,Beneficiary,11.41,11.21,98.29,1.43,0.28,1.71
2024-08,DBS Bank India Ltd.,Beneficiary,10.91,10.76,98.65,0.02,1.33,1.35
2024-08,Rajasthan Marudhara Gramin Bank,Beneficiary,10.52,10.28,97.75,1.74,0.51,2.25
2024-08,Andhra Pragathi Grameena Bank,Beneficiary,8.91,8.74,98.06,1.71,0.23,1.94
2024-08,SARVA HARYANA GRAMIN BANK,Beneficiary,8.71,8.29,95.16,4.48,0.36,4.84
2024-08,Cosmos Bank,Beneficiary,8.61,8.4,97.57,2.09,0.34,2.43
2025-08,Yes Bank Ltd.,Beneficiary,8090.56,8086.51,99.95,0.04,0,0.04
2025-08,State Bank of India,Beneficiary,2060.53,2050.85,99.53,0.31,0.16,0.47
2025-08,Axis Bank Ltd.,Beneficiary,2034.5,2031.24,99.84,0,0.16,0.16
2025-08,HDFC Bank Ltd.,Beneficiary,1018.91,1011.27,99.25,0.01,0.75,0.76
2025-08,ICICI Bank Ltd.,Beneficiary,555.6,552.99,99.53,0.24,0.24,0.48
2025-08,Bank of Baroda,Beneficiary,528.94,527.41,99.71,0.03,0.26,0.29
2025-08,Airtel Payments Bank Limited,Beneficiary,489.64,480.29,98.09,0.05,1.86,1.91
2025-08,Union Bank of India,Beneficiary,475.3,472.16,99.34,0.57,0.09,0.66
2025-08,Canara Bank,Beneficiary,453.65,451.61,99.55,0.34,0.11,0.45
2025-08,Punjab National Bank,Beneficiary,446.99,444.93,99.54,0.21,0.25,0.46
2025-08,Kotak Mahindra Bank,Beneficiary,372.03,367.04,98.66,0.18,1.16,1.34
2025-08,Federal Bank Ltd.,Beneficiary,368.44,366.08,99.36,0.44,0.2,0.64
2025-08,India Post Payments Bank Limited,Beneficiary,295.38,288.94,97.82,0.94,1.24,2.18
2025-08,Indian Bank,Beneficiary,291.64,290.88,99.74,0.12,0.14,0.26
2025-08,Bank Of India,Beneficiary,259.4,246.95,95.2,4.07,0.73,4.8
2025-08,Indusind Bank Ltd.,Beneficiary,202.41,201.62,99.61,0.11,0.28,0.39
2025-08,Indian Overseas Bank,Beneficiary,152.37,150.82,98.98,0.68,0.34,1.02
2025-08,Unity Small Finance Bank Limited,Beneficiary,140.77,140.67,99.93,0.06,0,0.06
2025-08,Central Bank of India,Beneficiary,139.58,137.88,98.78,0.77,0.45,1.22
2025-08,UCO Bank,Beneficiary,120.45,119.59,99.29,0.37,0.34,0.71
2025-08,RBL Bank Ltd.,Beneficiary,96.09,95.74,99.64,0.31,0.05,0.36
2025-08,Fino Payments Bank Ltd.,Beneficiary,90.11,87.66,97.28,1.28,1.44,2.72
2025-08,IDBI Bank Ltd.,Beneficiary,85.28,84.63,99.24,0.42,0.34,0.76
2025-08,Bank of Maharashtra,Beneficiary,84.48,84.24,99.72,0.04,0.23,0.27
2025-08,Tri O Tech Solutions Private Limited,Beneficiary,61.83,61.09,98.81,0.01,1.19,1.2
2025-08,Karnataka Bank,Beneficiary,61.63,61.38,99.6,0.16,0.24,0.4
2025-08,NSDL Payments Bank Limited,Beneficiary,59.43,58.62,98.64,0.4,0.963,1.363
2025-08,Suryoday Small Finance Bank Limited,Beneficiary,55.98,53.7,95.93,3.64,0.43,4.07
2025-08,One Mobikwik Systems Limited,Beneficiary,55.53,55.45,99.85,0.15,0,0.15
2025-08,The Jammu & Kashmir Bank Limited,Beneficiary,53.04,52.58,99.13,0.47,0.4,0.87
2025-08,IDFC Bank Ltd.,Beneficiary,52.91,52.41,99.05,0.08,0.87,0.95
2025-08,Bandhan Bank limited,Beneficiary,52.76,52.46,99.43,0.13,0.44,0.57
2025-08,JIO Payments Bank Ltd,Beneficiary,52.59,51.11,97.18,1.83,0.99,2.82
2025-08,The South Indian Bank Limited,Beneficiary,47.86,47.78,99.84,0.05,0.12,0.17
2025-08,Karur Vysya Bank,Beneficiary,45.74,45.42,99.29,0.4,0.31,0.71
2025-08,Tamilnad Mercantile Bank Limited,Beneficiary,37.31,36.77,98.56,1.26,0.18,1.44
2025-08,AU Small Finance Bank,Beneficiary,35.14,34.36,97.79,1.73,0.48,2.21
2025-08,City Union Bank,Beneficiary,31.86,31.67,99.39,0.19,0.42,0.61
2025-08,Kerala Gramin Bank,Beneficiary,29.2,28.61,97.99,1.71,0.3,2.01
2025-08,Citi Bank,Beneficiary,26.55,26.49,99.76,0.04,0.2,0.24
2025-08,Ujjivan Small Finance Bank Limited,Beneficiary,26.46,26.06,98.48,1.31,0.21,1.52
2025-08,Punjab and Sind Bank,Beneficiary,26.13,25.67,98.25,0.86,0.89,1.75
2025-08,Baroda U.P. Bank,Beneficiary,25.04,23.61,94.27,5.5,0.23,5.73
2025-08,Telangana Grameena Bank,Beneficiary,18.32,17.96,98.04,1.58,0.37,1.95
2025-08,Karnataka Gramin Bank,Beneficiary,16.55,16.37,98.92,0.83,0.25,1.08
2025-08,ESAF Small Finance Bank Ltd,Beneficiary,15.98,15.88,99.4,0.1,0.5,0.6
2025-08,Maharashtra Gramin Bank,Beneficiary,15.93,15.41,96.71,3.11,0.18,3.29
2025-08,Rajasthan Marudhara Gramin Bank,Beneficiary,14.83,12.54,84.53,13.8,1.67,15.47
2025-08,Equitas Small Finance Bank,Beneficiary,14.82,14.47,97.67,0.35,1.98,2.33
2025-08,Andhra Pragathi Grameena Bank,Beneficiary,14.55,13.95,95.89,3.1,1.01,4.11
2024-12,Yes Bank Ltd.,Beneficiary,6652.85,6652.18,99.99,0,0.01,0.01
2024-12,Axis Bank Ltd.,Beneficiary,1702.85,1700.13,99.84,0.01,0.15,0.16
2024-12,State Bank of India,Beneficiary,1701.49,1692.81,99.49,0.38,0.13,0.51
2024-12,HDFC Bank Ltd.,Beneficiary,796.13,788.89,99.09,0.06,0.85,0.91
2024-12,ICICI Bank Ltd.,Beneficiary,627.57,625.06,99.6,0.05,0.35,0.4
2024-12,Bank of Baroda,Beneficiary,454.56,454.06,99.89,0.05,0.06,0.11
2024-12,Canara Bank,Beneficiary,449.07,445.34,99.17,0.51,0.32,0.83
2024-12,Union Bank of India,Beneficiary,427.07,426.43,99.85,0.05,0.1,0.15
2024-12,Federal Bank Ltd.,Beneficiary,409.53,408.79,99.82,0.03,0.15,0.18
2024-12,Punjab National Bank,Beneficiary,383.19,380.55,99.31,0.38,0.31,0.69
2024-12,Airtel Payments Bank Limited,Beneficiary,370.89,368.11,99.25,0.29,0.46,0.75
2024-12,Kotak Mahindra Bank,Beneficiary,325.18,321.34,98.82,0.01,1.17,1.18
2024-12,Indian Bank,Beneficiary,240.43,239.13,99.46,0.12,0.42,0.54
2024-12,Bank Of India,Beneficiary,233.85,231.84,99.14,0.07,0.79,0.86
2024-12,India Post Payment Bank,Beneficiary,201.4,193.46,96.06,3.01,0.92,3.93
2024-12,Indusind Bank Ltd.,Beneficiary,158.75,158.12,99.6,0.1,0.3,0.4
2024-12,Indian Overseas Bank,Beneficiary,131.63,130.47,99.12,0.29,0.59,0.88
2024-12,Central Bank of India,Beneficiary,112.58,111.89,99.39,0.13,0.48,0.61
2024-12,Fino Payments Bank Ltd.,Beneficiary,108.05,105.38,97.53,0.06,2.41,2.47
2024-12,Bank of Maharashtra,Beneficiary,100.67,100,99.33,0.37,0.31,0.68
2024-12,UCO Bank,Beneficiary,100.39,99.92,99.53,0.05,0.41,0.46
2024-12,IDBI Bank Ltd.,Beneficiary,80.48,80.13,99.56,0.18,0.26,0.44
2024-12,RBL Bank Ltd.,Beneficiary,64.54,64.29,99.61,0.13,0.27,0.4
2024-12,Karnataka Bank,Beneficiary,63.01,62.52,99.22,0.11,0.67,0.78
2024-12,One Mobikwik Systems Limited,Beneficiary,47.1,47.09,99.98,0.01,0.01,0.02
2024-12,Bandhan Bank limited,Beneficiary,45.22,44.03,97.37,2.41,0.21,2.62
