month_year,bank_name,role_type,total_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,approved_volume_mn,total_decline_pct
2026-01,Airtel Payments Bank Limited,Remitter,738.09,78.94,18,20.89,582.65,38.89
2026-01,Bank Of India,Remitter,687.39,92.22,5,7.73,633.91,12.73
2026-01,Indian Overseas Bank,Remitter,383.18,91.59,21,8.2,350.95,29.2
2026-01,Central Bank of India,Remitter,373.55,89.66,28,10.06,334.92,38.06
2026-01,UCO Bank,Remitter,316.57,88.67,2,11.31,280.7,13.31
2026-01,Federal Bank Ltd.,Remitter,290.33,92.04,3,7.93,267.22,10.93
2026-01,Bank of Maharashtra,Remitter,246.23,92.49,1,7.5,227.74,8.5
2026-01,Indusind Bank Ltd.,Remitter,237.56,87.16,16,12.68,207.06,28.68
2026-01,Fino Payments Bank Ltd.,Remitter,229.08,78.32,77,20.92,179.42,97.92
2026-01,IDBI Bank Ltd.,Remitter,218.9,92.87,15,6.98,203.29,21.98
2026-01,Yes Bank Ltd.,Remitter,172.58,91.14,6,8.8,157.29,14.8
2026-01,Tri O Tech Solutions Private Limited,Remitter,159.92,100,0,0,159.92,0
2026-01,Karnataka Bank,Remitter,155.9,90.67,24,9.09,141.35,33.09
2026-01,IDFC Bank Ltd.,Remitter,131.03,92.19,2,7.78,120.8,9.78
2026-01,The Jammu & Kashmir Bank Limited,Remitter,105.46,91.98,31,7.71,97,38.71
2026-01,Karur Vysya Bank,Remitter,101.3,92.31,13,7.55,93.51,20.55
2026-01,BANDHAN BANK LIMITED,Remitter,99.04,95.22,29,4.49,94.31,33.49
2026-01,JIO PAYMENTS BANK LTD,Remitter,90.12,82.46,71,16.83,74.31,87.83
2026-01,AU small Finance Bank,Remitter,87.17,87.32,56,12.12,76.12,68.12
2026-01,The South Indian Bank Limited,Remitter,81.99,94.32,6,5.63,77.33,11.63
2026-01,NSDL Payments Bank Limited,Remitter,72.22,77.96,1.8,20.24,56.3,22.04
2026-01,Punjab and Sind Bank,Remitter,63.67,88.21,71,11.08,56.16,82.08
2026-01,Tamilnad Mercantile Bank Limited,Remitter,61.69,92.17,9,7.74,56.86,16.74
2026-01,UJJIVAN SMALL FINANCE BANK LIMITED,Remitter,60.33,88.73,16,11.11,53.53,27.11
2026-01,City Union Bank,Remitter,60.03,91.53,5,8.42,54.95,13.42
2026-01,Rajasthan Marudhara Gramin Bank,Remitter,57.4,84.87,1.99,13.13,48.72,15.12
2026-01,KERALA GRAMIN BANK,Remitter,57,92.43,30,7.27,52.69,37.27
2026-01,Slice Small Finance Bank Limited,Remitter,56.48,95.04,11,4.84,53.68,15.84
2026-01,Karnataka Gramin Bank,Remitter,55.87,87.39,1.02,11.59,48.82,12.61
2026-01,TELANGANA GRAMEENA BANK,Remitter,48.68,86.99,2.34,10.66,42.35,13
2026-01,CHAITANYA GODAVARI GRAMEENA BANK,Remitter,43.44,89.52,80,9.69,38.89,89.69
2026-01,Maharashtra Gramin Bank,Remitter,41.15,83.7,1.69,14.61,34.44,16.3
2026-01,ESAF SMALL FINANCE BANK LTD,Remitter,37.02,95.45,63,3.92,35.34,66.92
2026-01,Saraswat Co-operative Bank,Remitter,33.06,94.18,27,5.56,31.14,32.56
2026-01,DBS Bank India Limited,Remitter,31.99,91.47,8,8.45,29.26,16.45
2026-01,RBL Bank Ltd.,Remitter,31.06,91.64,56,7.8,28.46,63.8
2026-01,EQUITAS SMALL FINANCE BANK,Remitter,29.41,89.89,2,10.09,26.44,12.09
2026-01,SARVA HARYANA GRAMIN BANK,Remitter,27.49,91,1.1,7.91,25.02,9.01
2026-01,ONE MOBIKWIK SYSTEMS LIMITED,Remitter,24.65,99.95,0,5,24.64,5
2024-07,State Bank Of India,Remitter,3912.83,94.55,14,5.31,3699.58,19.31
2024-07,HDFC Bank Ltd.,Remitter,1214.73,95.21,0,4.78,1156.54,4.78
2024-07,Bank of Baroda,Remitter,954.81,92.35,59,7.06,881.77,66.06
2024-07,Union Bank Of India,Remitter,905.83,94.14,10,5.76,852.75,15.76
2024-07,Punjab national Bank,Remitter,837.23,89.63,10,10.27,750.41,20.27
2024-07,Kotak Mahindra Bank,Remitter,746.29,92.59,19,7.22,690.99,26.22
2024-07,Axis bank Ltd.,Remitter,697.05,95.55,0,4.45,666.03,4.45
2024-07,Canara Bank,Remitter,688.87,93.41,36,6.23,643.47,42.23
2024-07,ICICI Bank Ltd.,Remitter,629.64,96.15,2,3.83,605.4,5.83
2024-07,Bank Of India,Remitter,462.31,93.79,81,5.4,433.6,86.4
2024-07,Indian Bank,Remitter,449.31,94.1,2,5.88,422.8,7.88
2024-07,Airtel Payments Bank Ltd,Remitter,430.92,89.21,14,10.65,384.42,24.65
2024-07,India Post Payments Bank Ltd,Remitter,336.13,84.74,2.38,12.89,284.84,15.27
2024-07,Federal bank Ltd.,Remitter,214.6,94.25,4,5.71,202.26,9.71
2024-07,Central Bank of India,Remitter,211.52,88.33,32,11.36,186.84,43.36
2024-07,Indian Overseas Bank,Remitter,210.05,94.08,24,5.68,197.62,29.68
2024-07,UCO Bank,Remitter,194.92,92.01,68,7.3,179.35,75.3
2024-07,IDBI Bank,Remitter,161.72,93.74,54,5.72,151.6,59.72
2024-07,Indusind Bank Ltd.,Remitter,161.53,92.09,9,7.83,148.75,16.83
2024-07,Bank of Maharashtra,Remitter,155.62,92.94,1.15,5.91,144.63,7.06
2024-07,Fino Payments Bank Limited,Remitter,145.95,92.59,18,7.23,135.14,25.23
2024-07,Yes Bank Ltd.,Remitter,123.36,94.1,5,5.85,116.08,10.85
2024-07,Karnataka Bank,Remitter,113.52,92.56,27,7.17,105.07,34.17
2024-07,IDFC First Bank Ltd,Remitter,87.5,93.27,11,6.62,81.61,17.62
2024-07,Karur Vysya Bank,Remitter,71.96,93.18,44,6.38,67.05,50.38
2024-07,The Jammu & Kashmir Bank Limited,Remitter,68.27,89.99,5.34,4.67,61.44,10.01
2024-07,Bandhan Bank limited,Remitter,63.78,93.27,1.1,5.64,59.49,6.74
2024-07,The South Indian Bank Limited,Remitter,56.93,94.92,2,5.06,54.04,7.06
2024-07,Tri O Tech Solutions Private Limited,Remitter,52.1,99.8,0,20,52,20
2024-07,AU Small Finance Bank,Remitter,48.46,93.76,2,6.23,45.44,8.23
2024-07,Ujjivan Small Finance Bank Limited,Remitter,45.78,94.02,28,5.7,43.04,33.7
2024-07,City Union Bank,Remitter,43.4,92.8,26,6.94,40.28,32.94
2024-07,Punjab and Sind Bank,Remitter,40.75,91.88,52,7.6,37.44,59.6
2024-07,Tamilnad Mercantile Bank Limited,Remitter,40.33,91.64,20,8.16,36.96,28.16
2024-07,Equitas Small Finance Bank Ltd,Remitter,33.37,91.72,77,7.51,30.61,84.51
2024-07,Kerala Gramin Bank,Remitter,31.93,92.26,1.85,5.89,29.46,7.74
2024-07,Karnataka Gramin Bank (Erstwhile Pragathi Krishna Gramin Bank),Remitter,28.68,89.64,3.13,7.23,25.71,10.36
2024-07,Andhra Pradesh Grameena Vikas Bank - IMPS,Remitter,27.69,85.15,3.38,11.47,23.58,14.85
2024-07,DBS Bank India Limited,Remitter,27.67,93.99,3,5.98,26.01,8.98
2024-07,Rajasthan Marudhara Gramin Bank,Remitter,25.58,79.63,10.47,9.9,20.37,20.37
2024-07,Maharashtra Gramin Bank,Remitter,25.52,78.5,11.07,10.43,20.03,21.5
2024-07,Standard Chartered Bank,Remitter,25.11,97.04,1,2.95,24.37,3.95
2024-07,ESAF Small Finance Bank Ltd.,Remitter,24.06,94.84,22,4.94,22.82,26.94
2024-07,Saraswat Co-operative Bank,Remitter,23.62,94.54,33,5.13,22.33,38.13
2024-07,Baroda U.P. Bank (Erstwhile Baroda Uttar Pradesh Gramin Bank),Remitter,23.44,84.61,6.25,9.14,19.83,15.39
2024-07,AU Small Finance Bank (Erstwhile Fincare),Remitter,20.27,85.18,45,14.37,17.27,59.37
2024-07,Sarva Haryana Gramin Bank,Remitter,20.25,90.64,96,8.39,18.35,104.39
2024-07,Jio Payments Bank limited,Remitter,18.37,84.71,1.75,13.55,15.56,15.3
2024-07,Andhra Pragathi Grameena Bank,Remitter,17.96,79.8,7.99,12.21,14.33,20.2
2024-07,RBL Bank Ltd.,Remitter,17.66,90.29,84,8.87,15.95,92.87
2025-07,State Bank of India,Remitter,5214.74,93.22,0.61,6.17,4861.18,6.78
2025-07,HDFC Bank Ltd.,Remitter,1543.98,95.16,0.08,4.76,1469.25,4.84
2025-07,Bank of Baroda,Remitter,1328.01,90.7,0.22,9.08,1204.51,9.3
2025-07,Union Bank of India,Remitter,1200.25,92.81,0.2,6.98,1113.95,7.18
2025-07,Punjab National Bank,Remitter,1106.8,91.41,0.19,8.39,1011.73,8.58
2025-07,Kotak Mahindra Bank,Remitter,960.38,92.29,0.02,7.69,886.33,7.71
2025-07,Canara Bank,Remitter,942.67,92.65,0.24,7.11,873.38,7.35
2025-07,Axis Bank Ltd.,Remitter,875.5,94.64,0.04,5.33,828.57,5.37
2025-07,ICICI Bank Ltd.,Remitter,735.99,96.08,0.02,3.89,707.14,3.91
2025-07,India Post Payments Bank Limited,Remitter,637.61,88.72,0.12,11.16,565.69,11.28
2025-07,Indian Bank,Remitter,631.57,92.54,0.25,7.21,584.45,7.46
2025-07,Airtel Payments Bank Limited,Remitter,615.75,85.84,0.11,14.06,528.56,14.17
2025-07,Bank Of India,Remitter,606.19,91.22,2.44,6.34,552.97,8.78
2025-07,Indian Overseas Bank,Remitter,322.83,91.31,0.76,7.92,294.78,8.68
2025-07,Central Bank of India,Remitter,292.2,91.16,0.81,8.03,266.37,8.84
2025-07,UCO Bank,Remitter,273.67,91.41,0.18,8.42,250.16,8.6
2025-07,Federal Bank Ltd.,Remitter,257.37,93.18,0.11,6.71,239.82,6.82
2025-07,Fino Payments Bank Ltd.,Remitter,223,86.83,0.64,12.53,193.63,13.17
2025-07,Bank of Maharashtra,Remitter,213.67,93.27,0.13,6.6,199.29,6.73
2025-07,Indusind Bank Ltd.,Remitter,211.2,89.96,0.1,9.93,190,10.03
2025-07,IDBI Bank Ltd.,Remitter,204.29,93.45,0.22,6.33,190.91,6.55
2025-07,Yes Bank Ltd.,Remitter,203.24,92.22,0.11,7.68,187.43,7.79
2025-07,Karnataka Bank,Remitter,140.62,92.18,0.41,7.41,129.62,7.82
2025-07,Tri O Tech Solutions Private Limited,Remitter,124.55,100,0,0,124.55,0
2025-07,IDFC Bank Ltd.,Remitter,118.94,93.26,0.18,6.55,110.92,6.73
2025-07,The Jammu & Kashmir Bank Limited,Remitter,106.4,88.64,5.79,5.56,94.31,11.35
2025-07,Karur Vysya Bank,Remitter,95.01,92.55,0.81,6.64,87.93,7.45
2025-07,Bandhan Bank limited,Remitter,90.18,93.92,0.67,5.41,84.7,6.08
2025-07,AU Small Finance Bank,Remitter,77.71,89.21,0.68,10.11,69.33,10.79
2025-07,The South Indian Bank Limited,Remitter,72.87,94.68,0.24,5.08,68.99,5.32
2025-07,JIO Payments Bank Ltd,Remitter,58.03,86.07,1.39,12.54,49.95,13.93
2025-07,Punjab and Sind Bank,Remitter,57.19,90.96,0.87,8.17,52.02,9.04
2025-07,City Union Bank,Remitter,56.65,92.3,0.14,7.56,52.29,7.7
2025-07,Tamilnad Mercantile Bank Limited,Remitter,55.91,91.44,1.27,7.29,51.12,8.56
2025-07,Ujjivan Small Finance Bank Limited,Remitter,54.99,89.92,1.16,8.92,49.45,10.08
2025-07,Baroda U.P. Bank,Remitter,48.24,92.71,1.68,5.61,44.72,7.29
2025-07,Kerala Gramin Bank,Remitter,46.93,91.33,1.64,7.04,42.86,8.68
2025-07,NSDL Payments Bank Limited,Remitter,45.7,84.88,0.89,14.23,38.79,15.12
2025-07,Telangana Grameena Bank,Remitter,40.36,88.11,1.54,10.35,35.56,11.89
2025-07,Maharashtra Gramin Bank,Remitter,37.37,84.63,1.56,13.82,31.63,15.38
2025-07,Rajasthan Marudhara Gramin Bank,Remitter,36.15,85.28,2.38,12.34,30.83,14.72
2025-07,Karnataka Gramin Bank,Remitter,34.96,89.09,0.88,10.03,31.15,10.91
2025-07,ESAF Small Finance Bank Ltd,Remitter,33.38,95.7,0.04,4.26,31.94,4.3
2025-07,Andhra Pragathi Grameena Bank,Remitter,31.91,82.27,3.78,13.96,26.25,17.74
2025-07,DBS Bank India Limited,Remitter,31.81,93.09,0.15,6.76,29.61,6.91
2025-07,RBL Bank Ltd.,Remitter,31.22,92.43,0.48,7.09,28.86,7.57
2025-07,Equitas Small Finance Bank,Remitter,30.07,91.14,0.01,8.86,27.41,8.87
2025-07,Saraswat Co-operative Bank,Remitter,29.63,94.75,0.15,5.11,28.07,5.26
2025-07,Sarva Haryana Gramin Bank,Remitter,26.28,94.29,1.01,4.7,24.78,5.71
2025-07,Standard Chartered Bank,Remitter,23.69,95.49,0.3,4.22,22.62,4.52
2024-06,State Bank of India,Remitter,3738,94.82,22,4.95,3544.37,26.95
2024-06,HDFC Bank Ltd,Remitter,1191.85,95.43,23,4.34,1137.38,27.34
2024-06,Bank of Baroda,Remitter,912.47,93.28,33,6.39,851.15,39.39
2024-06,Union Bank of India,Remitter,869.16,93.98,28,5.74,816.84,33.74
2024-06,Punjab National Bank,Remitter,783.7,93.53,40,6.07,732.99,46.07
2024-06,Kotak Mahindra Bank Ltd,Remitter,727.46,92.2,86,6.93,670.72,92.93
2024-06,Canara Bank,Remitter,657.78,92.85,72,6.43,610.75,78.43
2024-06,Axis Bank Ltd.,Remitter,651.8,95.59,2,4.4,623.06,6.4
2024-06,ICICI Bank Ltd,Remitter,620.66,96.19,5,3.76,597.01,8.76
2024-06,Bank Of India,Remitter,444.39,94.18,32,5.51,418.53,37.51
2024-06,Indian Bank,Remitter,423.92,94.06,19,5.76,398.74,24.76
2024-06,Airtel Payments Bank Ltd,Remitter,414.12,88.87,1.01,10.12,368.03,11.13
2024-06,India Post Payments Bank Ltd,Remitter,319.04,85.95,2,12.05,274.21,14.05
2024-06,Federal Bank,Remitter,205.99,94.34,6,5.61,194.33,11.61
2024-06,Central Bank of India,Remitter,202.35,86.99,1.74,11.27,176.02,13.01
2024-06,Indian Overseas Bank,Remitter,197.11,92.98,1.48,5.54,183.27,7.02
2024-06,UCO Bank,Remitter,184.42,93.38,27,6.35,172.21,33.35
2024-06,IDBI Bank,Remitter,155.97,94.24,51,5.25,146.99,56.25
2024-06,Indusind Bank Ltd.,Remitter,155.09,91.86,46,7.68,142.47,53.68
2024-06,Bank of Maharashtra,Remitter,150.89,93.21,1.01,5.77,140.64,6.78
2024-06,Fino Payments Bank Ltd.,Remitter,140.81,92.49,36,7.16,130.24,43.16
2024-06,Yes bank Ltd.,Remitter,118.94,94.04,17,5.79,111.85,22.79
2024-06,Karnataka Bank Ltd,Remitter,108.5,93.12,46,6.42,101.04,52.42
2024-06,IDFC Bank Ltd.,Remitter,85.74,93.06,6,6.88,79.79,12.88
2024-06,Karur Vysya Bank,Remitter,67.93,93.39,47,6.14,63.44,53.14
2024-06,The Jammu And Kashmir Bank Ltd,Remitter,65.45,93.49,1.66,4.86,61.19,6.52
2024-06,Bandhan Bank Ltd.,Remitter,59.26,92.99,90,6.11,55.11,96.11
2024-06,South Indian Bank,Remitter,54.24,94.99,6,4.95,51.52,10.95
2024-06,Tri O Tech Solutions Private Limited,Remitter,50.77,100,0,0,50.77,0
2024-06,AU Small Finance Bank,Remitter,46.74,93.96,2,6.01,43.92,8.01
2024-06,Ujjivan Small Finance Bank Limited,Remitter,44.18,94.17,23,5.6,41.6,28.6
2024-06,City Union Bank Limited,Remitter,40.87,93.05,26,6.69,38.03,32.69
2024-06,Punjab & Sind Bank,Remitter,38.32,92.27,27,7.46,35.36,34.46
2024-06,Tamilnad Mercantile Bank Ltd.,Remitter,38.2,91.39,1.17,7.44,34.91,8.61
2024-06,Equitas Small Finance Bank Ltd,Remitter,32.46,92,71,7.29,29.86,78.29
2024-06,HDFC Bank Credit Card HCB,Remitter,31.15,95.19,15,4.66,29.65,19.66
2024-06,Andhra Pradesh Grameena Vikas Bank,Remitter,29.53,85.51,2.28,12.21,25.25,14.49
2024-06,Kerala Gramin Bank,Remitter,29.43,93.72,74,5.54,27.58,79.54
2024-06,Pragathi Krishna Gramin Bank,Remitter,26.98,91.24,1.83,6.93,24.62,8.76
2024-06,DBS Bank India Limited,Remitter,26.61,94.23,5,5.72,25.07,10.72
2024-06,Rajasthan Marudhara Gramin Bank,Remitter,25.44,86.22,2.22,11.56,21.93,13.78
2024-06,Maharashtra Gramin Bank,Remitter,25.16,86.97,1.61,11.42,21.88,13.03
2024-06,Standard Chartered Bank,Remitter,24.97,96.93,17,2.9,24.2,19.9
2024-06,Baroda Uttar Pradesh Gramin Bank,Remitter,24.09,74.58,15.42,10,17.97,25.42
2024-06,Saraswat Co-operative Bank Ltd.,Remitter,23.45,94.86,43,4.71,22.24,47.71
2024-06,ESAF Small Finance Bank Ltd.,Remitter,22.93,95.04,20,4.76,21.79,24.76
2024-06,Fincare Small Finance Bank Limited,Remitter,20.56,85.12,51,14.38,17.5,65.38
2024-06,Sarva Haryana Gramin Bank,Remitter,19.34,89.85,2.32,7.83,17.38,10.15
2024-06,Andhra Pragathi Grameena Bank,Remitter,18.35,80.76,6.28,12.96,14.82,19.24
2024-06,Jio Payments Bank limited,Remitter,16.8,84.8,3.59,11.61,14.25,15.2
2025-06,State Bank of India,Remitter,4917.29,93.64,0.54,5.82,4604.55,6.36
2025-06,HDFC Bank Ltd.,Remitter,1472.04,95.3,0.08,4.62,1402.85,4.7
2025-06,Bank of Baroda,Remitter,1239.11,91.09,0.03,8.88,1128.71,8.91
2025-06,Union Bank of India,Remitter,1144.76,92.95,0.11,6.94,1064.05,7.05
2025-06,Punjab National Bank,Remitter,1053,92.38,0.02,7.59,972.76,7.61
2025-06,Kotak Mahindra Bank,Remitter,906.5,92.48,0.04,7.49,838.33,7.53
2025-06,Canara Bank,Remitter,889.37,92.85,0.32,6.83,825.78,7.15
2025-06,Axis Bank Ltd.,Remitter,834.65,94.52,0.36,5.12,788.91,5.48
2025-06,ICICI Bank Ltd.,Remitter,696.88,96.24,0.03,3.74,670.68,3.77
2025-06,Indian Bank,Remitter,586.64,93.23,0.08,6.69,546.92,6.77
2025-06,India Post Payments Bank Limited,Remitter,580.38,88.95,0.41,10.65,516.25,11.06
2025-06,Bank Of India,Remitter,570.58,92.87,1.3,5.83,529.9,7.13
2025-06,Airtel Payments Bank Limited,Remitter,569.33,87.08,0.4,12.52,495.77,12.92
2025-06,Indian Overseas Bank,Remitter,298.47,92.76,0.45,6.78,276.86,7.23
2025-06,Central Bank of India,Remitter,265.57,91.64,0.42,7.94,243.37,8.36
2025-06,UCO Bank,Remitter,254.42,91.81,0.41,7.78,233.58,8.19
2025-06,Federal Bank Ltd.,Remitter,242.1,93.38,0.02,6.6,226.07,6.62
2025-06,Fino Payments Bank Ltd.,Remitter,209.27,87.38,0.88,11.74,182.86,12.62
2025-06,Bank of Maharashtra,Remitter,200.61,93.59,0.03,6.38,187.75,6.41
2025-06,Indusind Bank Ltd.,Remitter,196.57,89.94,0.64,9.41,176.8,10.05
2025-06,IDBI Bank Ltd.,Remitter,193.91,93.65,0.27,6.08,181.6,6.35
2025-06,Yes Bank Ltd.,Remitter,180.35,92.55,0.08,7.37,166.91,7.45
2025-06,Karnataka Bank,Remitter,138.5,92.41,0.25,7.34,127.99,7.59
2025-06,Tri O Tech Solutions Private Limited,Remitter,112.44,100,0,0,112.44,0
2025-06,IDFC Bank Ltd.,Remitter,112.34,93.54,0.14,6.32,105.08,6.46
2025-06,The Jammu & Kashmir Bank Limited,Remitter,97.27,93.34,0.73,5.92,90.79,6.65
2025-06,Karur Vysya Bank,Remitter,89.99,93.12,0.29,6.59,83.8,6.88
2025-06,Bandhan Bank limited,Remitter,84.89,94.23,0.49,5.28,79.99,5.77
2025-06,AU Small Finance Bank,Remitter,72.91,90.35,0.04,9.61,65.87,9.65
2025-06,The South Indian Bank Limited,Remitter,68.49,94.67,0.19,5.13,64.84,5.32
2025-06,Punjab and Sind Bank,Remitter,55.07,91.18,1.06,7.76,50.21,8.82
2025-06,City Union Bank,Remitter,52.89,92.2,0.2,7.59,48.76,7.79
2025-06,Ujjivan Small Finance Bank Limited,Remitter,52.39,91.45,0.3,8.25,47.91,8.55
2025-06,Tamilnad Mercantile Bank Limited,Remitter,52.32,93.04,0.15,6.81,48.68,6.96
2025-06,JIO Payments Bank Ltd,Remitter,52.13,85.91,1.01,13.08,44.78,14.09
2025-06,Baroda U.P. Bank,Remitter,44.19,93.21,1.23,5.56,41.19,6.79
2025-06,Kerala Gramin Bank,Remitter,43.3,91.63,1.58,6.78,39.68,8.36
2025-06,Telangana Grameena Bank,Remitter,41.11,87.07,2.79,10.14,35.79,12.93
2025-06,NSDL Payments Bank Limited,Remitter,38.69,85.05,0.74,14.21,32.91,14.95
2025-06,Karnataka Gramin Bank,Remitter,34.24,88.11,2.56,9.33,30.17,11.89
2025-06,Maharashtra Gramin Bank,Remitter,34.01,86.29,0.85,12.86,29.35,13.71
2025-06,Rajasthan Marudhara Gramin Bank,Remitter,33.3,86.73,1.47,11.81,28.88,13.28
2025-06,RBL Bank Ltd.,Remitter,32.16,93.89,0.23,5.88,30.2,6.11
2025-06,ESAF Small Finance Bank Ltd,Remitter,31.54,95.88,0.1,4.02,30.24,4.12
2025-06,DBS Bank India Limited,Remitter,30.55,93.29,0.19,6.52,28.5,6.71
2025-06,Andhra Pragathi Grameena Bank,Remitter,29.66,83.04,4.26,12.7,24.63,16.96
2025-06,Equitas Small Finance Bank,Remitter,28.87,91.34,0,8.66,26.37,8.66
2025-06,Saraswat Co-operative Bank,Remitter,28.21,94.61,0.08,5.3,26.69,5.38
2025-06,Sarva Haryana Gramin Bank,Remitter,24.99,94.6,0.84,4.55,23.64,5.39
2025-06,Standard Chartered Bank,Remitter,24.78,95.78,0.33,3.88,23.73,4.21
2026-06,State Bank of India,Remitter,6316.41,91.07,24,8.68,5752.35,32.68
2026-06,Bank of Baroda,Remitter,1693.24,86.69,59,12.73,1467.87,71.73
2026-06,HDFC Bank Ltd.,Remitter,1674.91,93.23,1,6.76,1561.52,7.76
2026-06,Union Bank of India,Remitter,1482.26,90.03,12,9.86,1334.48,21.86
2026-06,Punjab National Bank,Remitter,1386.96,88.52,85,10.64,1227.74,95.64
2026-06,Canara Bank,Remitter,1184.48,90.72,15,9.12,1074.56,24.12
2026-06,Kotak Mahindra Bank,Remitter,1134.44,88.99,1,11,1009.54,12
2026-06,Axis Bank Ltd.,Remitter,1027.17,93.24,1,6.75,957.73,7.75
2026-06,India Post Payments Bank Limited,Remitter,880.55,82,6,17.95,722.05,23.95
2026-06,Indian Bank,Remitter,783.26,88.52,23,11.25,693.34,34.25
2026-06,ICICI Bank Ltd.,Remitter,766.11,95.22,4,4.74,729.49,8.74
2026-06,Airtel Payments Bank Limited,Remitter,743.43,73.99,17,25.85,550.06,42.85
2026-06,Bank Of India,Remitter,736.01,90.73,31,8.96,667.78,39.96
2026-06,Indian Overseas Bank,Remitter,439.77,89.55,1.03,9.42,393.81,10.45
2026-06,Central Bank of India,Remitter,427.37,87.59,68,11.73,374.33,79.73
2026-06,UCO Bank,Remitter,341.95,87.57,9,12.34,299.45,21.34
2026-06,Federal Bank Ltd.,Remitter,291.75,89.92,3,10.04,262.34,13.04
2026-06,Fino Payments Bank Ltd.,Remitter,279.67,76.13,54,23.33,212.91,77.33
2026-06,Bank of Maharashtra,Remitter,258.36,90.7,33,8.96,234.33,41.96
2026-06,Indusind Bank Ltd.,Remitter,254.5,85.11,7,14.82,216.6,21.82
2026-06,IDBI Bank Ltd.,Remitter,229.43,91.3,15,8.55,209.47,23.55
2026-06,Tri O Tech Solutions Private Limited,Remitter,192.35,100,0,0,192.35,0
2026-06,Yes Bank Ltd.,Remitter,169.88,91.98,17,7.85,156.26,24.85
2026-06,IDFC Bank Ltd.,Remitter,164.31,92.53,5,7.42,152.04,12.42
2026-06,Karnataka Bank,Remitter,162.68,90.01,5,9.93,146.43,14.93
2026-06,The Jammu & Kashmir Bank Limited,Remitter,121.65,91.93,10,7.97,111.83,17.97
2026-06,Karur Vysya Bank,Remitter,108.75,92.38,16,7.46,100.46,23.46
2026-06,JIO PAYMENTS BANK LTD,Remitter,102.76,78.3,14,21.57,80.46,35.57
2026-06,BANDHAN BANK LIMITED,Remitter,100.63,94.25,17,5.58,94.84,22.58
2026-06,AU small Finance Bank,Remitter,94.61,86.13,23,13.65,81.49,36.65
2026-06,Baroda U.P. Bank,Remitter,93.81,89.93,3.65,6.43,84.36,10.08
2026-06,Slice Small Finance Bank Limited,Remitter,90.55,94.25,4,5.71,85.34,9.71
2026-06,The South Indian Bank Limited,Remitter,84.02,93.25,8,6.67,78.35,14.67
2026-06,NSDL Payments Bank Limited,Remitter,81.77,75.17,87,23.96,61.47,110.96
2026-06,Punjab and Sind Bank,Remitter,72.31,84.08,3.11,12.81,60.8,15.92
2026-06,Rajasthan Marudhara Gramin Bank,Remitter,69.82,83.28,1.52,15.2,58.15,16.72
2026-06,Tamilnad Mercantile Bank Limited,Remitter,67.91,90.39,1.12,8.49,61.38,9.61
2026-06,Slice Small Finance Bank Limited,Remitter,65.27,86.18,31,13.51,56.25,44.51
2026-06,City Union Bank,Remitter,63.42,91.38,20,8.42,57.95,28.42
2026-06,Karnataka Gramin Bank,Remitter,62.32,87.17,1.42,11.42,54.32,12.84
2026-06,KERALA GRAMIN BANK,Remitter,61.2,91.97,92,7.1,56.29,99.1
2026-06,TELANGANA GRAMEENA BANK,Remitter,57.9,79.86,6.07,14.07,46.24,20.14
2026-06,CHAITANYA GODAVARI GRAMEENA BANK,Remitter,51.04,88.65,14,11.22,45.25,25.22
2026-06,Maharashtra Gramin Bank,Remitter,44.47,81.9,3,15.1,36.42,18.1
2026-06,ESAF SMALL FINANCE BANK LTD,Remitter,37.65,94.55,2.03,3.42,35.6,5.45
2026-06,Saraswat Co-operative Bank,Remitter,34.51,92.58,1.08,6.34,31.95,7.42
2026-06,DBS Bank India Limited,Remitter,31.84,90.61,5,9.33,28.85,14.33
2026-06,SARVA HARYANA GRAMIN BANK,Remitter,30.99,88.74,1.64,9.62,27.5,11.26
2026-06,EQUITAS SMALL FINANCE BANK,Remitter,29.99,87.82,45,11.73,26.34,56.73
2026-06,One Mobikwik Systems Limited,Remitter,27.63,100,0,0,27.63,0
2024-03,State Bank Of India,Remitter,3557.54,94.99,32,4.7,3379.31,36.7
2024-03,HDFC BANK LTD,Remitter,1158.51,96.13,1,3.86,1113.68,4.86
2024-03,Bank of Baroda,Remitter,882.82,93.3,45,6.25,823.67,51.25
2024-03,Union Bank of India,Remitter,848.59,93.47,1.4,5.14,793.18,6.54
2024-03,Punjab National Bank,Remitter,728.08,94.22,23,5.54,686,28.54
2024-03,Kotak Mahindra Bank,Remitter,703.56,93.66,14,6.2,658.95,20.2
2024-03,Canara Bank,Remitter,642.81,93.72,37,5.91,602.44,42.91
2024-03,Axis Bank Ltd.,Remitter,630.13,96.07,1,3.93,605.37,4.93
2024-03,ICICI Bank,Remitter,603.62,96.4,9,3.52,581.89,12.52
2024-03,Bank of India,Remitter,434.19,94.63,34,5.03,410.87,39.03
2024-03,Indian Bank,Remitter,400.98,94.39,21,5.4,378.49,26.4
2024-03,Airtel Payments Bank,Remitter,387.91,91.25,12,8.63,353.97,20.63
2024-03,India Post Payment Bank,Remitter,312.23,80.17,5.98,13.85,250.31,19.83
2024-03,Federal Bank,Remitter,204.83,94.79,20,5.01,194.16,25.01
2024-03,Central Bank Of India,Remitter,200.37,85.98,3.33,10.69,172.28,14.02
2024-03,Indian Overseas Bank,Remitter,188.01,92.66,2.42,4.92,174.21,7.34
